ID,Dag,Maand,Jaar,Tijd,Plaats,Buurt,Straat,Poging,Opgelost
2011281023-1,19,9,2011,12,ROTTERDAM,2-KRALINGEN OOST,PARK ROZENBURG,J,N
2011279801-1,20,9,2011,24,ROTTERDAM,9-DIJKZIGT,MUSEUMPARK,J,N
2011280486-1,20,9,2011,14,ROTTERDAM,1-BOSPOLDER,BLOKMAKERSSTRAAT,N,N
2011281106-1,20,9,2011,9,SPIJKENISSE,2-STERRENKWARTIER-OOST,GALILEILAAN,N,N
2011282538-1,20,9,2011,19,ROTTERDAM,4-OUD CHARLOIS,NACHTEGAALPLEIN,N,J
2011282601-1,20,9,2011,18,ROTTERDAM,4-OUD CHARLOIS,NACHTEGAALPLEIN,N,J
2011282622-1,20,9,2011,20,ROTTERDAM,4-OUD CHARLOIS,NACHTEGAALPLEIN,J,N
2011282033-1,21,9,2011,22,ROTTERDAM,8-ZUIDERPARK,KROMME ZANDWEG,N,N
2011282055-1,22,9,2011,2,ROTTERDAM,1-OUDE WESTEN,WEST-KRUISKADE,N,J
2011282852-1,22,9,2011,13,CAPELLE AAN DEN IJSSEL,8-OUDE KERN,KERKLAAN,N,D
2011282953-1,22,9,2011,14,ROTTERDAM,3-ZUIDWIJK,BOEKENRODE,N,N
2011283010-2,22,9,2011,22,VLAARDINGEN,1-BABBERSPOLDER 1,SALVIASTRAAT,N,N
2011283759-1,23,9,2011,9,ROTTERDAM,9-ZONDER NAAM,VUURPLAAT,N,N
2011284139-1,23,9,2011,17,ROTTERDAM,1-OUDE WESTEN,ZIJDEWINDESTRAAT,N,J
2011284204-1,23,9,2011,17,SCHIEDAM,6-NIEUWLAND-OOST,M C M DE GROOTSTRAAT,N,N
2011284298-1,23,9,2011,20,ROTTERDAM,9-GROOT IJSSELMONDE,REYERDIJK,N,N
2011284576-1,24,9,2011,24,ROTTERDAM,7-STRUISENBURG,STRUISENBURGDWARSSTRAAT,N,J
2011284742-1,24,9,2011,5,ROTTERDAM,2-COOL,MAURITSWEG,N,J
2011285004-1,24,9,2011,15,ROTTERDAM,7-PENDRECHT,OLDEGAARDE,N,J
2011285879-1,24,9,2011,24,ROTTERDAM,7-STRUISENBURG,STRUISENBURGDWARSSTRAAT,N,J
2011285844-1,25,9,2011,24,MAASSLUIS,1-TAANSCHUURPOLDER,HAVEN,N,N
2011286660-1,25,9,2011,14,ROTTERDAM,0-STADSDRIEHOEK,MARINIERSHOF,N,N
2011290289-1,25,9,2011,17,ROTTERDAM,9-HOOGVLIET ZUID,DOGGERSBANK,N,N
2011287281-1,26,9,2011,20,BARENDRECHT,6-MOLENVLIET,WALMOLEN,N,N
2011287584-1,26,9,2011,18,ROTTERDAM,1-KRALINGEN WEST,RUBENSSTRAAT,N,N
2011288122-1,27,9,2011,15,ROTTERDAM,2-TUSSENDIJKE,MATHENESSERWEG,N,N
2011289106-1,28,9,2011,9,ROTTERDAM,9-HOOGVLIET ZUID,GROENE KRUISWEG,N,N
2011289613-1,28,9,2011,23,ROTTERDAM,9-GROOT IJSSELMONDE,GROTE HAGEN,J,J
2011290397-1,28,9,2011,21,ROTTERDAM,9-GROOT IJSSELMONDE,REYERDIJK,N,N
2011290092-1,29,9,2011,11,ROTTERDAM,9-DIJKZIGT,MELKKOPPAD,N,N
2011290154-1,29,9,2011,12,ROTTERDAM,2-COOL,LIJNBAAN,N,N
2011290581-1,29,9,2011,17,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,N,J
2011292548-1,29,9,2011,19,SCHIEDAM,2-CENTRUM,LANGE HAVEN,N,N
2011294099-1,29,9,2011,16,RHOON,0-ZUID,RHOONSE BAAN,N,N
2011291197-1,30,9,2011,10,ROTTERDAM,3-C.S. KWARTIER,STATIONSPLEIN,N,N
2011291769-1,30,9,2011,18,ROTTERDAM,9-GROOT IJSSELMONDE,KEIZERSWAARD,N,N
2011291831-1,30,9,2011,16,ROTTERDAM,7-PENDRECHT,SLINGE,N,N
2011292239-1,30,9,2011,20,ROTTERDAM,2-COOL,VEERHAVEN,N,N
2011292389-1,30,9,2011,20,ROTTERDAM,0-STADSDRIEHOEK,KIPSTRAAT,N,N
2011292114-1,1,10,2011,2,ROTTERDAM,1-PERNIS,PASTORIEDIJK,N,N
2011292204-1,1,10,2011,6,ROTTERDAM,2-COOL,KAREL DOORMANSTRAAT,N,J
2011292385-1,1,10,2011,12,ROTTERDAM,0-STADSDRIEHOEK,GOUDSEWAGENSTRAAT,N,N
2011292682-1,1,10,2011,19,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,N,N
2011292733-1,1,10,2011,19,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,N,N
2011292772-1,1,10,2011,19,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,N,J
2011292868-1,1,10,2011,22,SCHIEDAM,1-OOST,HORVATHWEG,N,N
2011292869-1,1,10,2011,22,ROTTERDAM,2-COOL,SCHOUWBURGPLEIN,N,J
2011292961-1,1,10,2011,22,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,J,N
2011296817-1,1,10,2011,14,ROTTERDAM,0-VREEWIJK,JAN LIGTHARTSTRAAT,N,N
2011326662-1,1,10,2011,11,ROTTERDAM,2-COOL,BINNENWEGPLEIN,N,N
2011293598-1,2,10,2011,24,ROTTERDAM,3-SPANGEN,MATHENESSERDIJK,N,N
2011294043-1,3,10,2011,7,BERKEL EN RODENRIJS,2-BOEZEMPOLDER,INDUSTRIEWEG,J,N
2011294932-1,3,10,2011,23,ROTTERDAM,9-GROOT IJSSELMONDE,GROTE HAGEN,J,N
2011295496-1,4,10,2011,1,ROTTERDAM,6-OVERSCHIE,DELFSHAVENSEWEG,N,J
2011296064-1,4,10,2011,14,ROTTERDAM,0-VREEWIJK,GROENEZOOM,N,N
2011296116-1,4,10,2011,20,ROTTERDAM,9-GROOT IJSSELMONDE,KELTENOORD,J,N
2011296437-1,4,10,2011,20,ROTTERDAM,1-KLEINPOLDER,VAN ADRICHEMWEG,N,N
2011299595-1,4,10,2011,12,ROTTERDAM,8-PRINSENLAND,ROMANOHOF,N,N
2011296914-1,5,10,2011,13,ROTTERDAM,1-TARWEWIJK,WOLPHAERTSBOCHT,N,J
2011297388-1,5,10,2011,15,ROTTERDAM,3-ZUIDWIJK,SCHERE,J,N
2011297504-1,5,10,2011,23,SCHIEDAM,1-OOST,STATIONSPLEIN,J,N
2011297529-1,6,10,2011,24,ROTTERDAM,5-MIDDELLAND,NIEUWE BINNENWEG,N,N
2011297867-1,6,10,2011,8,SPIJKENISSE,3-DONKEN,DONK,N,N
2011298267-1,6,10,2011,14,ROTTERDAM,3-ZUIDWIJK,SLINGE,N,N
2011299224-1,6,10,2011,18,ROTTERDAM,1-OUDE WESTEN,WESTERSINGEL,N,N
2011299470-1,7,10,2011,15,POORTUGAAL,1-NOORD,HOFHOEK,N,J
2011299654-1,7,10,2011,17,ROTTERDAM,1-KRALINGEN WEST,OOSTPLEIN,N,D
2011299671-1,7,10,2011,18,ROTTERDAM,5-KATENDRECHT,RECHTHUISLAAN,N,J
2011300197-1,7,10,2011,15,ROTTERDAM,3-ZUIDWIJK,DRAKENSTEIN,N,N
2011300245-1,7,10,2011,16,SCHIEDAM,6-NIEUWLAND-WEST,MGR. NOLENSLAAN,N,N
2011356279-1,7,10,2011,23,ROTTERDAM,6-ZUIDPLEIN,GOOILANDSINGEL,N,N
2012224114-1,7,10,2011,23,ROTTERDAM,6-ZUIDPLEIN,GOOILANDSINGEL,N,N
2011300112-1,8,10,2011,7,ROTTERDAM,2-COOL,COOLSINGEL,N,J
2011301041-1,8,10,2011,24,CAPELLE AAN DEN IJSSEL,6-BUURTSCHAP ALKENOORD,PELIKAANWEG,N,N
2011300979-1,9,10,2011,5,ROTTERDAM,5-MIDDELLAND,NIEUWE BINNENWEG,N,D
2011301371-1,9,10,2011,20,SPIJKENISSE,3-STERRENKWARTIER-WEST,HYDRAPAD,N,J
2011302000-1,9,10,2011,18,ROTTERDAM,7-PENDRECHT,OLDEGAARDE,N,N
2011307389-1,9,10,2011,4,ROTTERDAM,0-STADSDRIEHOEK,HOFPLEIN,N,N
2011301810-1,10,10,2011,9,ROTTERDAM,3-OMMOORD,SIGRID UNDSETWEG,N,N
2011302362-1,10,10,2011,20,ROTTERDAM,4-RUBROEK,BOEZEMWEG,N,N
2011302977-1,10,10,2011,16,ROTTERDAM,5-MIDDELLAND,DIERGAARDETUNNEL,N,N
2011302416-1,11,10,2011,1,ROTTERDAM,2-COOL,SCHIEDAMSE VEST,N,N
2011303909-1,11,10,2011,22,ROTTERDAM,7-OUD CROOSWIJK,BOEZEMSTRAAT,J,N
2011304179-1,11,10,2011,21,ROTTERDAM,3-SPANGEN,NICOLAAS BEETSSTRAAT,N,N
2011304965-1,12,10,2011,12,ROTTERDAM,0-VREEWIJK,ZUIDERAS,J,N
2011305920-1,12,10,2011,17,ROTTERDAM,2-HILLESLUIS,BEIJERLANDSESTRAAT,N,J
2011305664-1,13,10,2011,21,SPIJKENISSE,9-BUITENGEBIED OVERIG,HEEMRAADLAAN,N,J
2011305705-1,13,10,2011,21,SPIJKENISSE,1-DE HOEK 2,DUIKERHOEK,J,J
2011306446-1,14,10,2011,17,ROTTERDAM,2-HILLEGERSBERG NOORD,HERMESPAD,N,J
2011306462-1,14,10,2011,17,SPIJKENISSE,3-WOONWAGENTERREIN(GROENO,GADDIJK,J,J
2011306546-1,14,10,2011,17,ROTTERDAM,2-HILLEGERSBERG NOORD,HERMESPAD,N,J
2011306743-1,14,10,2011,16,ROTTERDAM,2-HOOGVLIET NOORD,HERIKWEG,N,N
2011306812-1,14,10,2011,23,ROTTERDAM,6-AFRIKAANDERWIJK,DE LA REYSTRAAT,N,N
2011306967-1,14,10,2011,21,ROTTERDAM,1-BLOEMHOF,LINDTSTRAAT,N,N
2011307061-2,14,10,2011,18,ROTTERDAM,2-HILLESLUIS,RANDWEG,N,N
2011308059-1,14,10,2011,19,ROTTERDAM,7-PENDRECHT,TIENGEMETENSINGEL,N,N
2011308184-1,14,10,2011,17,ROTTERDAM,0-DELFSHAVEN,PIETER DE HOOCHSTRAAT,N,N
2011320067-1,14,10,2011,22,ROTTERDAM,5-OUDE NOORDEN,ZWAANSHALS,N,J
2011307401-1,15,10,2011,12,ROTTERDAM,7-PENDRECHT,SLINGE,N,N
2011307423-1,15,10,2011,17,ROTTERDAM,7-OUD CROOSWIJK,SCHUTTERSVELD,J,D
2011307443-1,15,10,2011,18,ROTTERDAM,4-NIEUWE WESTEN,BUITENHOFSTRAAT,N,J
2011307539-1,15,10,2011,20,CAPELLE AAN DEN IJSSEL,7-DIEPENBUURT,HOLLANDSCH DIEP,N,N
2011307868-1,16,10,2011,3,ROTTERDAM,9-HET LAGE LAND,METAALHOF,N,J
2011307954-1,16,10,2011,6,ROTTERDAM,3-SPANGEN,MATHENESSERDIJK,N,N
2011308006-1,16,10,2011,5,ROTTERDAM,0-STADSDRIEHOEK,SCHIEKADE,N,N
2011311403-1,17,10,2011,17,ROTTERDAM,7-PENDRECHT,SLINGE,N,N
2011309613-1,18,10,2011,2,ROTTERDAM,1-KLEINPOLDER,HONDSDIJKSTRAAT,N,N
2011309657-1,18,10,2011,24,ROTTERDAM,1-KLEINPOLDER,BLIJVENBURGSTRAAT,N,J
2011310449-1,18,10,2011,15,ROTTERDAM,7-PENDRECHT,SINT-ANNALANDSTRAAT,N,N
2011310777-1,19,10,2011,24,SCHIEDAM,1-OOST,GALILEISTRAAT,N,J
2011311185-1,19,10,2011,9,ROTTERDAM,9-GROOT IJSSELMONDE,OOSTERSE TUIN,N,N
2011311687-1,19,10,2011,16,ROTTERDAM,3-ZUIDWIJK,BRONKHORST,N,N
2011311935-1,19,10,2011,20,ROTTERDAM,7-OOSTERFLANK,KOBELAAN,N,N
2011329757-1,19,10,2011,24,SCHIEDAM,1-OOST,GALILEISTRAAT,N,N
2011312114-1,20,10,2011,2,ROTTERDAM,5-MIDDELLAND,NIEUWE BINNENWEG,N,N
2011312334-1,20,10,2011,9,ROTTERDAM,2-TUSSENDIJKE,GROTE VISSERIJSTRAAT,N,N
2011312658-1,20,10,2011,1,VLAARDINGEN,2-BABBERSPOLDER 2,GOUDSESINGEL,J,N
2011312939-1,20,10,2011,15,ROTTERDAM,0-VREEWIJK,GROENE HILLEDIJK,N,N
2011325466-1,20,10,2011,21,ROTTERDAM,0-VREEWIJK,GROENE HILLEDIJK,N,N
2012268843-1,20,10,2011,23,ROTTERDAM,5-MIDDELLAND,DIERGAARDETUNNEL,N,N
2011314195-1,21,10,2011,21,SPIJKENISSE,9-BUITENGEBIED OVERIG,MOLENDIJK,N,N
2011314610-1,21,10,2011,13,ROTTERDAM,1-BLOEMHOF,STREVELSWEG,N,N
2011316438-1,21,10,2011,22,ROTTERDAM,1-OUDE WESTEN,'S-GRAVENDIJKWAL,N,N
2011314693-1,22,10,2011,13,ROTTERDAM,7-PENDRECHT,SINT-ANNALANDSTRAAT,N,N
2011314945-1,22,10,2011,18,ROTTERDAM,2-BLIJDORP,NOORDERBOCHT,J,N
2011314973-1,22,10,2011,19,ROTTERDAM,8-ZUIDERPARK,CARNISSESINGEL,N,N
2011315504-1,22,10,2011,2,ROTTERDAM,3-C.S. KWARTIER,DELFTSESTRAAT,N,N
2011322182-1,22,10,2011,16,ROTTERDAM,4-LOMBARDIJEN,CATULLUSWEG,N,N
2011315112-1,23,10,2011,24,CAPELLE AAN DEN IJSSEL,4-INDUSTRIEGEBIED ZUID,HOOFDWEG,N,J
2011315113-1,23,10,2011,24,ROTTERDAM,1-OUDE WESTEN,VAN SPEYKSTRAAT,N,J
2011315202-1,23,10,2011,2,VLAARDINGEN,1-CENTRUM,V RIEBEECKSTRAAT,N,J
2011317474-1,23,10,2011,18,ROTTERDAM,0-VREEWIJK,SCHAARWEIDE,N,J
2011317806-1,23,10,2011,24,CAPELLE AAN DEN IJSSEL,5-DANSENBUURT,HOOFDWEG,J,N
2011319016-1,23,10,2011,1,ROTTERDAM,0-STADSDRIEHOEK,COOLSINGEL,N,N
2011325671-1,23,10,2011,3,ROTTERDAM,4-LISKWARTIER,VIADUCT ROZENLAAN,N,N
2011316742-1,24,10,2011,15,ROTTERDAM,0-SCHIEBROEK,MELANCHTONWEG,N,J
2011316941-1,24,10,2011,23,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,J
2011317992-1,24,10,2011,24,ROTTERDAM,6-PROVENIERSWIJK,MOLENWATERWEG,N,N
2011319309-1,26,10,2011,21,SPIJKENISSE,6-MIDDENGEBIED,VLINDERVEEN,J,J
2011319362-1,26,10,2011,20,ROTTERDAM,8-ZUIDERPARK,OLDEGAARDE,N,J
2011320795-1,26,10,2011,16,ROTTERDAM,5-OUDE NOORDEN,VIJLKAPPERSTRAAT,N,J
2011319867-1,27,10,2011,13,ROTTERDAM,5-OUDE NOORDEN,1E PIJNACKERSTRAAT,N,N
2011320439-1,27,10,2011,19,ROTTERDAM,8-ZUIDERPARK,CARNISSESINGEL,N,N
2011320479-1,27,10,2011,20,BARENDRECHT,1-RIEDERHOEK,RIEDERPAD (FP),N,N
2011320805-1,27,10,2011,22,ROTTERDAM,9-DIJKZIGT,'S-GRAVENDIJKWAL,N,N
2011321452-1,28,10,2011,14,ROTTERDAM,4-OUD CHARLOIS,TALINGSTRAAT,N,J
2011321499-1,28,10,2011,17,ROTTERDAM,5-OUDE NOORDEN,BURGEMEESTER ROOSSTRAAT,N,N
2011321739-1,28,10,2011,15,ROTTERDAM,3-ZUIDWIJK,STEENVOORDE,N,N
2011334620-1,28,10,2011,17,ROTTERDAM,5-OUDE NOORDEN,BURGEMEESTER ROOSSTRAAT,N,N
2011322095-1,29,10,2011,23,ROTTERDAM,0-STADSDRIEHOEK,WESTEWAGENSTRAAT,N,J
2011321932-1,29,10,2011,2,ROTTERDAM,2-COOL,COOLSINGEL,N,J
2011322427-1,29,10,2011,15,ROTTERDAM,7-PENDRECHT,KORTGENESTRAAT,N,N
2011324512-1,29,10,2011,13,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,N,N
2011326404-1,29,10,2011,15,ROTTERDAM,7-PENDRECHT,VLISSINGENPLEIN,J,N
2011322816-1,30,10,2011,1,VLAARDINGEN,1-CENTRUM,MARKT,N,J
2011323289-1,30,10,2011,2,VLAARDINGEN,1-WESTWIJK,FRANK VAN BORSELENSTRAAT,N,J
2011323499-1,30,10,2011,19,ROTTERDAM,3-OMMOORD,PRINS ALEXANDERLAAN,N,N
2011323566-1,30,10,2011,19,SCHIEDAM,9-SPALAND/WOUDHOEK/PLEINE,HARREWEG,J,N
2011323606-1,30,10,2011,22,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,J
2011324125-1,30,10,2011,22,ROTTERDAM,5-OUDE NOORDEN,PIJNACKERPLEIN,N,N
2011324202-1,30,10,2011,15,ROTTERDAM,6-ZUIDPLEIN,METROPLEIN,N,N
2011325839-1,30,10,2011,19,ROTTERDAM,4-NIEUWE WESTEN,SCHELFPLEIN,N,J
2011328592-1,30,10,2011,3,ROTTERDAM,6-PROVENIERSWIJK,STATIONSSINGEL,N,N
2011324507-1,31,10,2011,14,ROTTERDAM,9-GROOT IJSSELMONDE,RHEDEROORD,N,N
2011324608-1,31,10,2011,17,VLAARDINGEN,1-BABBERSPOLDER 1,SALVIASTRAAT,N,J
2011330353-1,31,10,2011,19,ROTTERDAM,6-PROVENIERSWIJK,SCHIEKADE,N,N
2011335002-1,31,10,2011,17,ROTTERDAM,4-NIEUWE WESTEN,HOOIDRIFT,J,N
2011325820-1,1,11,2011,15,ROTTERDAM,7-PENDRECHT,SINT-MAARTENSDIJKSTRAAT,N,N
2011326044-1,1,11,2011,17,ROTTERDAM,0-VREEWIJK,JAN LIGTHARTSTRAAT,N,N
2011326136-1,1,11,2011,20,RIDDERKERK,2-OMGEVING WINKELCENTRUM,V RIEBEEKSTRAAT,N,N
2011329220-1,1,11,2011,16,ROTTERDAM,4-NIEUWE WESTEN,HOOIDRIFT,N,N
2011327238-1,2,11,2011,16,ROTTERDAM,0-VREEWIJK,ZEISSTRAAT,N,N
2011327247-1,2,11,2011,15,ROTTERDAM,8-ZUIDERPARK,KROMME ZANDWEG,N,N
2011327279-1,2,11,2011,17,ROTTERDAM,0-VREEWIJK,DREEF,N,N
2012211637-1,2,11,2011,20,ROTTERDAM,4-RUBROEK,SPIEGELNISSERKADE,N,J
2011328542-1,3,11,2011,16,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),N,J
2011328548-1,3,11,2011,17,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),N,J
2011328857-1,3,11,2011,22,ROTTERDAM,8-PRINSENLAND,KRALINGSEWEG,N,N
2011328934-1,3,11,2011,18,SPIJKENISSE,0-GROENEWOUD-HOOG,CYPRESSENSTRAAT,N,N
2011331175-1,3,11,2011,18,ROTTERDAM,4-'S GRAVENLAND,PRINS ALEXANDERLAAN,J,N
2011328843-1,4,11,2011,2,ROTTERDAM,4-NIEUWE WESTEN,BURGEMEESTER MEINESZLAAN,N,J
2011328982-1,4,11,2011,9,ROTTERDAM,4-NIEUWE WESTEN,BURG MEINESZSTRAAT,N,N
2011329713-1,4,11,2011,15,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,N,N
2011329796-1,4,11,2011,17,SPIJKENISSE,0-SCHENKEL-Z.W.,SCHENKELWEG,N,J
2011329996-1,4,11,2011,22,ROTTERDAM,2-CARNISSE,FLAKKEESESTRAAT,N,N
2011330142-1,4,11,2011,21,ROTTERDAM,2-KRALINGEN OOST,OUDEDIJK,N,J
2011332205-1,4,11,2011,14,ROTTERDAM,7-PENDRECHT,KRABBENDIJKESTRAAT,N,N
2011339039-1,4,11,2011,17,SPIJKENISSE,6-MIDDENGEBIED,VLINDERVEEN,J,N
2011330156-1,5,11,2011,1,ROTTERDAM,5-MIDDELLAND,NIEUWE BINNENWEG,N,N
2011330413-1,5,11,2011,12,ROTTERDAM,3-ZUIDWIJK,OLDEGAARDE,N,N
2011330668-1,5,11,2011,17,VLAARDINGEN,3-VOGELBUURT-HOLY,ZWALUWENLAAN,N,N
2011334944-1,5,11,2011,13,ROTTERDAM,0-BEVERWAARD,CORTENBACHSINGEL,N,N
2011348447-1,5,11,2011,23,ROTTERDAM,4-NIEUWE WESTEN,BEUKELSDIJK,N,N
2011332398-1,6,11,2011,1,SCHIEDAM,1-OOST,OVERSCHIESESTRAAT,N,N
2011332815-1,6,11,2011,2,VLAARDINGEN,1-CENTRUM,KORTE HOOGSTRAAT,N,N
2011333144-1,6,11,2011,22,ROTTERDAM,1-BLOEMHOF,DEVELSTRAAT,N,N
2011333545-1,6,11,2011,4,ROTTERDAM,9-HOOGVLIET ZUID,LANING,J,N
2011333892-1,6,11,2011,19,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,J,N
2011333927-1,6,11,2011,17,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,J,N
2011332782-1,7,11,2011,6,ROTTERDAM,2-CARNISSE,3E CARNISSESTRAAT,N,N
2011332788-1,7,11,2011,17,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2011332860-1,7,11,2011,20,SPIJKENISSE,3-GROENEWOUD-NOORD 1,GROENEWOUDLAAN,N,N
2011333008-1,7,11,2011,23,CAPELLE AAN DEN IJSSEL,4-FLORABUURT,BONGERD,N,N
2011334731-1,7,11,2011,13,ROTTERDAM,3-ZUIDWIJK,HIETKAMP,N,N
2011336410-1,7,11,2011,17,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2011336827-1,7,11,2011,1,SPIJKENISSE,1-DE HOEK 2,HOEKLAAN,J,N
2011336387-1,8,11,2011,23,CAPELLE AAN DEN IJSSEL,4-FLORABUURT,BONGERD,N,N
2011333584-1,8,11,2011,13,ROTTERDAM,0-DELFSHAVEN,HAVENSTRAAT,N,N
2011333900-1,8,11,2011,18,ROTTERDAM,0-VREEWIJK,GROENEZOOM,N,N
2011333944-1,8,11,2011,19,ROTTERDAM,2-TUSSENDIJKE,KORFMAKERSSTRAAT,N,N
2011334096-1,8,11,2011,19,ROTTERDAM,9-HOOGVLIET ZUID,BINNENBAN,N,N
2011334127-1,8,11,2011,21,SPIJKENISSE,9-BUITENGEBIED OVERIG,HEEMRAADLAAN,N,N
2011334134-1,8,11,2011,20,ROTTERDAM,3-KRALINGSE BOS,KRALINGSE PLASLAAN,N,N
2011334727-1,9,11,2011,12,ROTTERDAM,3-ZUIDWIJK,HARKULO,N,N
2011335070-1,9,11,2011,14,ROTTERDAM,9-GROOT IJSSELMONDE,OLYMPIAWEG,N,J
2011335071-1,9,11,2011,16,ROTTERDAM,2-CARNISSE,VAN SWIETENLAAN,N,N
2011335126-1,9,11,2011,18,ROTTERDAM,4-LOMBARDIJEN,LORCASTRAAT,N,N
2011335142-1,9,11,2011,18,ROTTERDAM,4-RUBROEK,LEOPOLDSTRAAT,N,N
2011337392-1,9,11,2011,16,ROTTERDAM,7-OUD CROOSWIJK,SCHUTTERSVELD,J,N
2011342427-1,9,11,2011,16,ROTTERDAM,1-KRALINGEN WEST,OOSTPLEIN,N,J
2011335790-1,10,11,2011,4,ROTTERDAM,0-SCHIEBROEK,ABEELWEG,N,N
2011336325-1,10,11,2011,13,ROTTERDAM,0-VREEWIJK,GRIFT,N,N
2011336367-1,10,11,2011,17,HELLEVOETSLUIS,6-ZUID-WEST,P A DE GENESTETLAAN,N,J
2011336465-1,10,11,2011,19,ROTTERDAM,9-HOOGVLIET ZUID,STALNET,J,J
2011336681-1,10,11,2011,23,ROTTERDAM,3-KRALINGSE BOS,PRINSES BEATRIXLAAN,J,D
2011337028-1,10,11,2011,21,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARKWEG,N,N
2011337212-1,10,11,2011,21,ROTTERDAM,0-STADSDRIEHOEK,MARINIERSWEG,N,J
2011344630-1,10,11,2011,20,ROTTERDAM,8-PRINSENLAND,JOHN BRUIJNZEELPAD,J,N
2012257726-1,13,11,2011,20,ROTTERDAM,0-VREEWIJK,SLINGE,N,N
2011337450-1,11,11,2011,16,ROTTERDAM,6-ZUIDPLEIN,ZUIDPLEIN,N,N
2011337725-1,11,11,2011,20,BARENDRECHT,0-DIERENSTEIN,DIERENSTEINWEG,N,N
2011337757-1,11,11,2011,15,SCHIEDAM,2-CENTRUM,LANGE KERKSTRAAT,N,N
2011338104-1,11,11,2011,13,ROTTERDAM,1-TARWEWIJK,DORDTSELAAN,N,N
2011338133-1,11,11,2011,22,ROTTERDAM,1-KRALINGEN WEST,MECKLENBURGLAAN,N,N
2011338370-1,11,11,2011,20,ROTTERDAM,8-PRINSENLAND,JOHN BRUIJNZEELPAD,N,N
2011339082-1,11,11,2011,21,BARENDRECHT,0-DIERENSTEIN,DIERENSTEINWEG,N,N
2011342317-1,11,11,2011,22,ROTTERDAM,1-TARWEWIJK,VOETJESSTRAAT,N,N
2011344627-1,11,11,2011,19,ROTTERDAM,8-PRINSENLAND,KRALINGSEWEG,N,N
2011346669-1,11,11,2011,20,BARENDRECHT,0-DIERENSTEIN,DIERENSTEINWEG,J,N
2011338027-1,12,11,2011,5,ROTTERDAM,2-CARNISSE,FLAKKEESESTRAAT,N,N
2011338484-1,12,11,2011,15,ROTTERDAM,4-NIEUWE WESTEN,VAN DER PALMSTRAAT,N,N
2011338540-1,12,11,2011,20,SPIJKENISSE,5-HALFWEG,MEELDIJK,N,N
2011338581-1,12,11,2011,19,VLAARDINGEN,1-WESTWIJK,HEEMTUINPAD,N,J
2011338640-1,12,11,2011,22,ROTTERDAM,2-TUSSENDIJKE,GROTE VISSERIJSTRAAT,N,J
2011339428-1,13,11,2011,21,ROTTERDAM,5-DE ESCH,LEIDINGPAD,N,N
2011340393-1,13,11,2011,18,ROTTERDAM,9-GROOT IJSSELMONDE,GROTE HAGEN,N,N
2011342104-1,13,11,2011,18,POORTUGAAL,1-NOORD,JAN VAN ALMONDESTRAAT,N,N
2011342467-1,13,11,2011,20,RIDDERKERK,1-CENTRUM,JHR. VAN KARNEBEEKWEG,J,N
2011347734-1,13,11,2011,19,ROTTERDAM,3-C.S. KWARTIER,STATENTUNNEL,N,N
2011340449-1,14,11,2011,17,ROTTERDAM,9-ZONDER NAAM,DRAAISCHIJF,N,N
2011340699-2,14,11,2011,20,ROTTERDAM,8-ZUIDERPARK,OLDEGAARDE,N,N
2011341202-1,14,11,2011,19,ROTTERDAM,2-CARNISSE,PLEINWEG,N,N
2011347022-1,14,11,2011,1,ROTTERDAM,6-AFRIKAANDERWIJK,PUTSELAAN,N,N
2011356255-1,14,11,2011,17,BARENDRECHT,0-SMITSHOEK,MIDDELDIJKERPLEIN,N,N
2011340727-1,15,11,2011,3,ROTTERDAM,0-STADSDRIEHOEK,MAASBOULEVARD,N,N
2011343933-1,15,11,2011,21,ROTTERDAM,3-SPAANSE POLDER,BURG KONINGSSINGEL,N,N
2011355603-1,15,11,2011,16,BARENDRECHT,2-CENTRUM,DORPSSTRAAT-OOST,N,N
2011378089-1,15,11,2011,14,ROTTERDAM,1-TARWEWIJK,BRIELSELAAN,N,N
2011342929-1,16,11,2011,18,CAPELLE AAN DEN IJSSEL,0-S-GRAVENLAND OOST,HAYDNSTRAAT,N,N
2011344073-1,16,11,2011,14,ROTTERDAM,7-PENDRECHT,OLDEGAARDE,N,N
2011343825-1,17,11,2011,12,ROTTERDAM,3-ZUIDWIJK,MEERLEVELD,N,N
2011343914-1,17,11,2011,14,ROTTERDAM,2-HILLESLUIS,SCHILDSTRAAT,N,J
2011344372-1,17,11,2011,21,VLAARDINGEN,1-WESTWIJK,FLORIS DE VIJFDELAAN,N,N
